,id,comment,reviewerName,updateDate,totalPoint,photoCount,reviewPhotos,shopId,shopName,stylerId,stylerName,stylerLevel,stylerActive,productName,userChargedPrice,complianceStatus,blindAt,retreatment,reply,replyable
55,1167443,인스타를 통해서 처음 접하구 계속 이쁘게 된 펌 리뷰들 눈팅만 하다가 더는 못참겠어서 직접 펌하러 갔어요  들어가자마자 이름 확인하구 손 세척 먼저 안내한게 너무너무 맘에 들었어요ㅠㅠㅜ서로서로 조심하면 좋으니까요 머리 감고 자세한 사항 상담한 다음 약제 도포 시작했는데 항상 같은 펌을 고집해왔던 저로서는 약제도포를 이렇게 오래 신경써주신 곳은 처음이었어요  그 결과 사진에 매직한것처럼 보이는게 약제 도포만 하고 머리감고 말린거예요 진짜 매직한 것처럼 보여서 사진찍어달라 했어요   머리 말아놓고도 계속 와서 확인해주시구 머리 말리는데ㅋㅋㅋ직접 해보게끔 드라이기 쥐여주시고 가르쳐주셔서 놀랐어요ㅋㅋㅋㅋㅋ섬세함에 반해씁니다 다음에 또 오께용!!  ,홍*혜,1달 전,5.0,3,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/ck4agI/btqC5oYBDSG/M8uQgTzBER4vPZWDI5LQBK/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/ck4agI/btqC5oYBDSG/M8uQgTzBER4vPZWDI5LQBK/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/ck4agI/btqC5oYBDSG/M8uQgTzBER4vPZWDI5LQBK/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}, {'photoThumbUrl': 'https://mud-kage.kakao.com/dn/iSOEZ/btqC6msHX7x/ewiqqkClLjLkByo7breRhK/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/iSOEZ/btqC6msHX7x/ewiqqkClLjLkByo7breRhK/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/iSOEZ/btqC6msHX7x/ewiqqkClLjLkByo7breRhK/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}, {'photoThumbUrl': 'https://mud-kage.kakao.com/dn/mxv2m/btqC85cc5Z1/d0MTQLufifPCi0d1xV5j71/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/mxv2m/btqC85cc5Z1/d0MTQLufifPCi0d1xV5j71/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/mxv2m/btqC85cc5Z1/d0MTQLufifPCi0d1xV5j71/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,1958.0,히로,원장,True,여신머리 고데기펌,0,NORMAL,,FRESH,"{'id': 774449, 'comment': '정성스러운 리뷰 너무 감사드립니다~~^^ 머리 너무 이쁘게 나오셨는데요~^^ 손질하시다가 어려우시면 전화예약 주시고 방문해주세요~ 다음에두 방문해주시면 이쁜머리 해드릴게요~^^', 'updateDate': '27일 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
56,1162103,머리하는 오랜시간동안 편안하게 해주시는건 물론 예쁜 머리는 기본.. 완전 만족합니다! 다음에도 또 예약해서 올겁니다~♡♡ 마지막 선물도 감동! 또올께욤~~~,유*름,1달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/bpAGsy/btqC49Zwf6Q/IEQXaQV0xvCpSSFmZCZ71k/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/bpAGsy/btqC49Zwf6Q/IEQXaQV0xvCpSSFmZCZ71k/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/bpAGsy/btqC49Zwf6Q/IEQXaQV0xvCpSSFmZCZ71k/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,13847.0,이은,수석디자이너,True,여신머리 고데기펌,0,NORMAL,,FRESH,"{'id': 774440, 'comment': '머리 너무 이쁘게 나오셨어요~^^ 다음에 오실때두 머리 이쁘게 해드릴게요 ㅎㅎ~', 'updateDate': '27일 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
57,1156975,커트 이쁘게 나와서 만족합니다,이*연,1달 전,5.0,0,[],1076,반함,1958.0,히로,원장,True,[컷기획전]존예컷,0,NORMAL,,FRESH,"{'id': 774439, 'comment': '소중한 리뷰 너무 감사합니다~^^ 다음 방문에도 이쁘게 커트해드릴게요~^^', 'updateDate': '27일 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
58,1147427,"애매한 기장인데 컬이 잘 나와서 좋네요. 서버분들 친절하시고 두피 지압까지,, 서비스 최고네요~ 드라이디테일하게 설명해주셔서 마지막까지 만족스럽네요!",주*선,2달 전,5.0,0,[],1076,반함,,,,False,여신머리 고데기펌,0,NORMAL,,FRESH,"{'id': 774436, 'comment': '소중한 리뷰 너무 감사합니다~^^ 만족하셔서 너무 다행이에요~ 다음에두 이쁜머리 해드릴게요^^~', 'updateDate': '27일 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
59,1126768,여기서 2번째 펌인데 올때마다 만족합니다~  직원분들도 친절하시고 좋아요!!  다음에 또 방문하겠습니다~,윤*아,2달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/rEBKO/btqCy5jWRCe/vNp5bdp0W5tkvdWCchnAZK/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/rEBKO/btqCy5jWRCe/vNp5bdp0W5tkvdWCchnAZK/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/rEBKO/btqCy5jWRCe/vNp5bdp0W5tkvdWCchnAZK/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,1958.0,히로,원장,True,여신머리 고데기펌,0,NORMAL,,RETREATMENT,"{'id': 774433, 'comment': '소중한 리뷰 너무 감사합니다~^^ 저희도 머리 이쁘게 나오셔서 너무 다행이에요~ 손질하시다가 어려우시면 전화주시고 방문해주세요~^^', 'updateDate': '27일 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
60,1125327,디자이너 라희님께 받았어용    머리도 길고 탈색 한 머리라 컬이 잘 나올까 걱정했는데 꾸준히 원하는 스타일 확인해주시고 친절하게 응대해주셔서 너무 좋았어요! 걱정하는 부분까지 물어봐주시고 편하게 머리했던 것 같습니당 ㅎㅎㅎ 머리 너무 예쁘게 잘 나왔어요!,노*희,2달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/fOACd/btqCvmzl8Yb/L0WaLtrQEmAwt5aRN7wZb1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/fOACd/btqCvmzl8Yb/L0WaLtrQEmAwt5aRN7wZb1/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/fOACd/btqCvmzl8Yb/L0WaLtrQEmAwt5aRN7wZb1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,43345.0,케이,디자이너,True,여신머리 고데기펌,0,NORMAL,,FRESH,"{'id': 720104, 'comment': '머리 너무 예쁘신데요 ~~~^^* 다음에도 예쁘게 잘해드릴게요 ~!', 'updateDate': '2달 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
61,1115165,"진짜    10개 드리고싶은데 더 못드리나여.. ㅠ 머리가 너무상했는데 너무나 예쁘게 잘해주셔서 감사합니다 !!! 제가 친구들 영업해서 데리고 올게요,, 평생 단골하겠습니다 제 머리를 평생 담당해주세여    ",여*아,2달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/bmGYZJ/btqCkdbwuVK/SKMob3tFDOSLBgzFKujoA1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/bmGYZJ/btqCkdbwuVK/SKMob3tFDOSLBgzFKujoA1/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/bmGYZJ/btqCkdbwuVK/SKMob3tFDOSLBgzFKujoA1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,13847.0,이은,수석디자이너,True,여신머리 고데기펌,0,NORMAL,,FRESH,"{'id': 720102, 'comment': '너무 잘나오셨어요 ~~~^^! 평생 머리 예쁘게 해드릴게요^^*', 'updateDate': '2달 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
62,1113324,"사실 모발이 약해서 펌이 될까말까하고 두근두근한 마음을 잡고 샵에 들렀습니다.. 근데 ㅠㅠㅠㅠ 펌이 너무 잘 나와서 시술 후 선생님한테 넘 이쁘다고 정말 이렇게 잘나올줄 몰랐다며 감사하다고 했어요       네이버 블로그에서 딱 이머리다 하고 싶다!!!이거 원픽이다라는 마음으로 갔는데 정말 딱 원하는 머리 나와서 너무 좋지 뭐에요,,라희쌤 감사해요❣️❤️ 세상 사람들 다 여기와서 머리하세요  친절하게 집에서 머리 말리는법도 알려주셨는데 쉬워서 잘 따라할 수 있을 것 같아요!!! 이번 한주의 마무리를 행복하게 마무리지을 수 있어서 좋아요❤(⸝⸝⸝°⁻̫° ⸝⸝⸝)또 올게요 선생님",양*영,2달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/b7zDZU/btqCmtdGoRy/FtxuSEtkxut12vC0qytvgK/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/b7zDZU/btqCmtdGoRy/FtxuSEtkxut12vC0qytvgK/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/b7zDZU/btqCmtdGoRy/FtxuSEtkxut12vC0qytvgK/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,,,,False,여신머리 고데기펌,0,NORMAL,,FRESH,"{'id': 720098, 'comment': '머리 너무 예뻐요 ~~^^* 다음에도 인생머리 해드릴게요! 감사합니다', 'updateDate': '2달 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
95,27550,만족합니다:),김*은,3년 전,4.8,0,[],1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
96,24420,매장 직원분들 모두 친절하고 좋았어요 그렇다고 막 말 많이 거시지도 않아서 너무 좋음.  만족스런 가격!,장*지,3년 전,4.3,0,[],1076,반함헤어,,,,False,뿌리염색 (3cm),0,NORMAL,,NONE,{},False
80,44180,지난 여름 기분전환 한답시고 탈색까지 해서 염색했었는데 급하게 일이있어 검은색으로 덮고난뒤ㅠㅠ 머리는 개털.. 뭐라도 하고싶은데 검정을 씌운거라 염색도 잘안되고.. 펌하면 백퍼 녹는다는 다른 선생님들의 얘기를 듣고 혹시나 프리미엄이니까..라는 생각으로 구매했습니다. 사실 그렇게 저렴한 가격은 아니라 고민했는데 막상 하고나니 털어서만 말려도 풍성해 보이고 프리미엄 크리닉까지 하니까 오히려 머릿결도 훨씬 좋아진것같네요! 새해되기전에 완전 기분전환됐습니다! 지우쌤 감사해용!,김*지,3년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/Qgi26/btqffwjMdtM/VKaGbx4O5oucNXg8DkMPoK/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/Qgi26/btqffwjMdtM/VKaGbx4O5oucNXg8DkMPoK/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/Qgi26/btqffwjMdtM/VKaGbx4O5oucNXg8DkMPoK/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,,,,False,프리미엄 셋팅,0,NORMAL,,NONE,"{'id': 7571, 'comment': '복구전문 반함헤어 입니다^^  마음에 드셔서 다행이네요 앞으로도 머리결 관리 잘해주시구요  다음에 또 뵐게요  후기 감사합니다 ~~~', 'updateDate': '3년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
98,23414,머리도 원하던 스타일로 나왔구 다들 너무 친절하셔서 좋았어요^^,이*영,3년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
132,10895,제가 원했던 스타일 그대로 해주셔서 완전 만족스러워요!! 직원분들도 친절하시고 재밋으세요ㅎㅎ 다음번에도 잘 부탁드립니다!,한*혜,3년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/knqCt/btqel9Qdt5p/VAjlrRp1VzEi8QEEX3Rra0/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/knqCt/btqel9Qdt5p/VAjlrRp1VzEi8QEEX3Rra0/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/knqCt/btqel9Qdt5p/VAjlrRp1VzEi8QEEX3Rra0/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
133,10432,"이사 와서 미용실 찾기 힘들었는데, 리뷰보고 찾아간 반함. 정말 반함이었습니다. 지우디자이너 선생님도 시원시원하게 대해주시고, 스텝분들도 친절하게 꼼꼼하게 해 주셨어요. 이제 제 미용실로 삼을까 합니다.",유*희,3년 전,4.3,0,[],1076,반함헤어,,,,False,뿌리염색 (3cm),0,NORMAL,,NONE,{},False
134,10407,친절하시고 편하게 해주셔서 정말 좋았습니다~^^* 머리도 마음에 들고 손질하는 법도 알려주셨어요~,이*기,3년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
135,9788,가격이 비싼게ㅜㅜ,김*혜,3년 전,2.5,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
136,9305,너무 친절하고 좋아요~~,안*진,3년 전,5.0,0,[],1076,반함헤어,,,,False,뿌리염색 (3cm),0,NORMAL,,NONE,{},False
137,9128,또갈듯ㅎ,최*영,3년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,{},False
138,9022,비록 긴 머리 웨이브는 상한 머리때문에 못했지만 예쁜머리 만들어주신 것 같네요!  분위기도 친절하시구 관리하는 법도 알려주시고! 로레알로 갔는데 시세이도로 바꿔서 생각보다 비싼감이 있었지만 전체적으로는 굳굳!,박*미,3년 전,4.8,0,[],1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
139,8971,전쟁터를방불케하는 프랜차이즈 미용실들과는다르게 일단 분위기가 너무편하고 좋았어요 가자마자 반겨주는 강아지들도 넘좋았구요.원장님포함 직원어느분께 질문을해도 믿을수있는 답변을해주시고 추가되는시술에대해서 솔직히 말씀해주시니 어느한순간도 거슬림없이 편하게 시술받고왔어요. 무엇보다 손상하나없이 원하는 스타일이 딱 나온게 제일 맘에드는부분이었고 터무니없는 요즘 미용실들에 비하면 금액도 괜찮다 생각돼요. 음료가떨어지기무섭게 다른음료를권해주시는 세심함이란. 번창하세요 원장님.단골할께요 감사합니다,오*후,3년 전,4.8,0,[],1076,반함헤어,1959.0,사라,부원장,True,프리미엄 셋팅,0,NORMAL,,NONE,{},False
140,8876,파마가 잘나왔어요~  머릿결은 오히려좋아졌구요ㅎ 친절하시구.. 대만족입니다^^,백*주,3년 전,4.8,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,{},False
141,8656,다들 친절하시고 잘 챙겨주시고 좋앗어요! 머리 많이 상햇는데 크리닉도 잘 해주시고 머리도 잘나와서 좋아요,양*정,3년 전,5.0,0,[],1076,반함헤어,,,,False,시세이도 셋팅,0,NORMAL,,NONE,{},False
142,8510,친구가 여기서 머리했는데 너무 좋다고 칭찬이 자자해서 똑같은 디자이너로 예약했어용ㅋㅋ 강남에 있는데 가격도 비교적 저렴하고 매장도 깔끔하고 아늑한 분위기*.* 무엇보다 디자이너쌤이랑 머리가 너무 맘에 듭니당!! 머리가 많이 손상되서 다른 묭실에선 파마 잘 안나올거라고 했는데ㅜㅜ 컬이 엄청 잘 나온듯요ㅋㅋ 파마하고 머리감고 혼자 손질해봤는데 드라이기로 말리면서 손으로 돌돌 말리면 컬이 살아나요쉬움쉬움 오픈한지 얼마 안됐다고 하던데 직원분들도 모두 친절하고 앞으로 자주 오게 될 것 같네용 반함헤어 번창하세요~~♡♡,김*은,3년 전,5.0,2,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/bqEC4K/btqeePYImiG/cuB9oFGqPeybg6PNmTwbn1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/bqEC4K/btqeePYImiG/cuB9oFGqPeybg6PNmTwbn1/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/bqEC4K/btqeePYImiG/cuB9oFGqPeybg6PNmTwbn1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}, {'photoThumbUrl': 'https://mud-kage.kakao.com/dn/duAQWB/btqecGgJcxn/uVryRcK29GN1JJoedWXfV1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/duAQWB/btqecGgJcxn/uVryRcK29GN1JJoedWXfV1/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/duAQWB/btqecGgJcxn/uVryRcK29GN1JJoedWXfV1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
143,8443,회사동료 소개로 처음가봤는데  머리가 너무 마음에 들어요!ㅋㅋ 지금 우리부서난리남 ㅋㅋㅋ 소개 많이 해드릴게요  원장님이 알려주신대로 말리기만 해도  이뻐요~~ 감사합니다,서*희,3년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/iVjnM/btqd6NHi0Gv/U8a7ZCQBUkmPWNX3EEMuK1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/iVjnM/btqd6NHi0Gv/U8a7ZCQBUkmPWNX3EEMuK1/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/iVjnM/btqd6NHi0Gv/U8a7ZCQBUkmPWNX3EEMuK1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,{},False
144,8067,직원분들 다 친절하시고 머리가 많이상해서 걱정했는데 손상없는 파마가 나와서 만족해요~,황*영,3년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
131,11295,제가 원하던 스타일은 사라쌤 디자인 이었는데 예약마감 됐드라구요. 다른날 시간을 낼 수도 없고 긴머리펌 전문이라길래 지우쌤 예약했는데 예상보다 더 원하는스타일이 안나왔습니다. 그렇다고 막 망친머리는 아니지만 파마만 17만원인데 동료들이 머리 자른건 알고 파마한건 단 한명도 모르네요..... 드라이도 열심히하고 출근했는데... 후기가 좋아서 찾아간건데 한동안 술자리에서 안주거리 삼을 에피소드가 생겼네요. 저랑 안맞는 미용실인샘 치겠습니다 하하,주*미,3년 전,3.0,0,[],1076,반함헤어,,,,False,시세이도 셋팅,0,NORMAL,,NONE,{},False
145,7698,직원분들도 다들 친절하시고 고객의 머리 상태를 고려해서 잘해주시네요. 다음 파마할때 또 갈게요,이*원,3년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,{},False
147,7434,예전부터 유라쌤한테 머리맡겼는데 이번에도 역시나 만족100%예용ㅋㅋㅋㅋ알아서 척척 어울리는 스타일로 해주시고 염색이랑 드라이도 만족만족!!최고최고 예용^^,임*수,3년 전,5.0,0,[],1076,반함헤어,,,,False,전체염색,0,NORMAL,,NONE,{},False
148,7402,지우쌤 친절하게 잘해주셔서 너무 감사해용!! 다음에 또 갈게요~~,서*진,3년 전,4.8,0,[],1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
149,7349,"항상 정말 정말 친절하신 유라쌤!!!! 이번에도 감동이었어용 ㅋㅋㅋ 전체염색과 클리닉받았는데, 진짜 넘 맘에들어요 ㅠㅠㅠㅠ 제가 개떡같이(?) 말씀드려도 찰떡같이 알아들으시고는 ㅋㅋ 잘어울리는 머리를 해주셔서 항상 감사할 따름이에용!! 샵도 정말 깔끔깔끔하구 뛰어 다니는 강아지 두마리 보는 재미도 있어요 ㅋㅋㅋ 재방문 의사 100000000000%입니단><",김*희,3년 전,5.0,0,[],1076,반함헤어,,,,False,전체염색,0,NORMAL,,NONE,{},False
150,7335,사진보고 이런컬은 안나올줄알았는데 너무예쁘게 잘뽑아주셨어요~~히로원장님 감사합니다 하나하나 신경써주시도 직원분들도 친절하셨어요~ 머리결도 너무상해있었는데 영양도 잘해주시고 펌하면서 머리결이 전혀 안상해서 더더좋았습니다~ 이제 단골 헤어샵이 생긴것같아요~,김*미,3년 전,4.8,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/xTcww/btqdZPrr6mi/RVNpDuZclkTQTXmDoJHym0/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/xTcww/btqdZPrr6mi/RVNpDuZclkTQTXmDoJHym0/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/xTcww/btqdZPrr6mi/RVNpDuZclkTQTXmDoJHym0/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
151,7317,머리가 많이 상하고 파마도 잘 안나오는 머리라서 걱정했는데 머리 너무 잘해주셨어요~~ 스텝분들도 엄청 친절 하셨어요!! 음료도 세번이나 갖다주시구 ㅠㅠ 인생머리 한 것 같네요 감사합니다~,전*빈,3년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
152,7089,제일 좋았던건 친절한 직원분들이네요!  보통 미용실가면 괜히 기빨려서 피곤한데 여긴 그런거 없어요~ 그리고 기술도 그만큼 짱!! 마스코트 강아지들인 찌따랑 뻬찌도 기억에 남네요  ㅋㅋ 재방문 의사 200%니당,유*화,3년 전,4.8,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
153,6984,처음으로 이용을 해봤는데 너무 좋았어요   진짜 제가 다녀본 미용실중에 best에요!! 저 해주신 지우 디자이너님도 너무너무 친절하셨어요! 너무 머리가 극 손상이라 클리닉까지 추가하느라 조금 금액적인 부분에서는 부담이 됐는데 진짜 그 금액이 아깝지 않아요!!! 머리카락을 다시 얻은 기분이에요 진짜 ㅠㅠ 머리 관리부터 드라이방법까지 다 설명해주셔서 정말 좋았어요!집에서 알려주신대로 연습 열심히 해야겠어요 ㅎㅎ 다음번에도 또 이용할 예정입니다~♡,이*연,3년 전,4.8,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/chrvZ1/btqd2XJuMRt/Ai1drgU5H3eyakWlC7gMD1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/chrvZ1/btqd2XJuMRt/Ai1drgU5H3eyakWlC7gMD1/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/chrvZ1/btqd2XJuMRt/Ai1drgU5H3eyakWlC7gMD1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
154,6818,친절하시고 머리도 너무 잘나왔어요!! 만족스럽습니다!!☺️,허*영,3년 전,4.3,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
155,6448,아주만족해요^^,유*희,3년 전,5.0,0,[],1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
156,5880,극손상모여서 많이 걱정했는데.. 원하던 스타일과 비슷하게 해주셨어요!! 유라쌤 넘넘 친절하시고 다른 선생님들도 친절하시구ㅎㅎ 머리도 맘에 들게 해주셔서 감사해요^^ 펌 오랜만에 하는 건데.. 머리 말리는 법까지 가르쳐 주셔서 감동이였어요ㅎ 담에 또 갈게요!^^,김*진,3년 전,5.0,0,[],1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
157,5411,친절하고 강아지가 귀여워요^-^ 머리 잘 해주셔서 감사합니다~,김*지,3년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
158,5030,"유라 / 염색 기분전환이 너무 하고 싶던 요즘 !  염색이나 할까~~ 친구가 알려준 카카오 헤어샵을통해 드뎌 ""반함헤어""에 예약했어용!!  이미 요즘핫한 닥터스 박신혜 염색으로 유명해 저도 블로그를 타고 알게됬답니당 ~~ 염색을 마친 지금기분은 ?? 넘 좋아요~~ 색도 잘나왔지만 ~~ 젤 좋았던건 친절함이예요~~~ 유라쌤 감사드리구 담에 또 갈게요~~굿굿!!!",이*,3년 전,4.8,0,[],1076,반함헤어,,,,False,전체염색,0,NORMAL,,NONE,{},False
159,4303,후기 잘 안남기는데 너무 맘에 들어서 후기 남겨요! 설마 펌으로 이렇게 예쁜 컬 나올까? 하면서 샵 방문했는데 생각보다 훨씬 예쁘게 컬 나왔어요!! 친구들이 인생펌이라고 부를정도로 잘나온것 같아요! 다른 미용실에서는 컬 굵게 해달라고 하면 컬이 거이 안나왔는데 유라실장님은 제가 원하는게 뭔지 딱 알고 예쁘게 해주셨어요!ㅠㅠ 너무 맘에 들구 유라실장님도 친절하시구 직원분들도 다 친절하세요!! 다음에 또 방분할게요! 감사합니당~^^!!,이*경,3년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/rGTOp/btqdVP6bvoL/aKlIPy0H2Mkj2uuYeffN81/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/rGTOp/btqdVP6bvoL/aKlIPy0H2Mkj2uuYeffN81/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/rGTOp/btqdVP6bvoL/aKlIPy0H2Mkj2uuYeffN81/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,,,,False,프리미엄 셋팅,0,NORMAL,,NONE,{},False
97,23489,잦은 염색으로 머릿결이 많이 안좋았는데 세심하게 신경써주셔서 믿음이 가더라구요. 정말 친절히 설명해주시고 정성껏 해주셔서 감사했습니다. 또 뵐께요^^,이*아,3년 전,4.8,0,[],1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,{},False
130,11689,머리결에 신경 엄청써주시고 직원분들 다 친절하셔서 편하게 잘 받고 왔어요~~,김*민,3년 전,5.0,0,[],1076,반함헤어,1959.0,사라,부원장,True,프리미엄 셋팅,0,NORMAL,,NONE,{},False
146,7678,넘좋아요 친절친절 머리두이뿌게나오고 짱짱            ,천*영,3년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
128,13007,분위기도 좋고 설명도 친절하게 해주셔서 좋았어요! 머리 말리는 방법도 세세하게 가르쳐 주시고☺️ 그리고 무엇보다 원하던 스타일로 예쁘게 잘 나와서 만족합니다  ,조*진,3년 전,4.5,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,{},False
